"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","076","BRA","Brazil","26","ORES, SLAG AND ASH","858","Uruguay","URY",2017,"Gross Exports",56455.999
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","000","World","WLD",2017,"Gross Exports",21222938.019
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","012","Algeria","DZA",2017,"Gross Exports",3.698
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","024","Angola","AGO",2017,"Gross Exports",146.461
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","032","Argentina","ARG",2017,"Gross Exports",240849.86
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","036","Australia","AUS",2017,"Gross Exports",1862.938
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","040","Austria","AUT",2017,"Gross Exports",0.05
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","044","Bahamas","BHS",2017,"Gross Exports",194654.181
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","048","Bahrain","BHR",2017,"Gross Exports",10074.828
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","051","Armenia","ARM",2017,"Gross Exports",0.28
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","052","Barbados","BRB",2017,"Gross Exports",109.117
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","056","Belgium","BEL",2017,"Gross Exports",43813.807
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","068","Bolivia","BOL",2017,"Gross Exports",39683.671
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","100","Bulgaria","BGR",2017,"Gross Exports",0.92
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","120","Cameroon","CMR",2017,"Gross Exports",54.17
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","124","Canada","CAN",2017,"Gross Exports",36018.78
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","132","Cape Verde","CPV",2017,"Gross Exports",216.021
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","136","Cayman Is","CYM",2017,"Gross Exports",3.28
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","144","Sri Lanka","LKA",2017,"Gross Exports",12.818
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","152","Chile","CHL",2017,"Gross Exports",1516591.997
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","156","China","CHN",2017,"Gross Exports",7366049.365
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","170","Colombia","COL",2017,"Gross Exports",12190.802
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","180","Dem.Rp.Congo","ZAR",2017,"Gross Exports",67.201
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","188","Costa Rica","CRI",2017,"Gross Exports",360.527
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","192","Cuba","CUB",2017,"Gross Exports",389.107
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","196","Cyprus","CYP",2017,"Gross Exports",19.523
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","208","Denmark","DNK",2017,"Gross Exports",5.04
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","214","Dominican Rp","DOM",2017,"Gross Exports",1031.531
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","218","Ecuador","ECU",2017,"Gross Exports",819.868
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","222","El Salvador","SLV",2017,"Gross Exports",34.994
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","226","Eq.Guinea","GNQ",2017,"Gross Exports",29.765
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","231","Ethiopia","ETH",2017,"Gross Exports",4744.722
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","251","France+Monac","FRA",2017,"Gross Exports",21124.544
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","276","Germany","DEU",2017,"Gross Exports",14184.69
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","288","Ghana","GHA",2017,"Gross Exports",924.456
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","300","Greece","GRC",2017,"Gross Exports",1785.905
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","320","Guatemala","GTM",2017,"Gross Exports",497.269
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","324","Guinea","GIN",2017,"Gross Exports",0.698
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","328","Guyana","GUY",2017,"Gross Exports",541.16
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","332","Haiti","HTI",2017,"Gross Exports",73.638
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","340","Honduras","HND",2017,"Gross Exports",230.695
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","344","Hong Kong","HKG",2017,"Gross Exports",71730.466
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","360","Indonesia","IDN",2017,"Gross Exports",189.12
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","368","Iraq","IRQ",2017,"Gross Exports",1.735
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","376","Israel","ISR",2017,"Gross Exports",11.75
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","381","Italy","ITA",2017,"Gross Exports",24522.312
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","384","Cote Divoire","CIV",2017,"Gross Exports",0.211
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","388","Jamaica","JAM",2017,"Gross Exports",24.871
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","392","Japan","JPN",2017,"Gross Exports",43.313
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","398","Kazakhstan","KAZ",2017,"Gross Exports",1.591
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","408","Korea D P Rp","PRK",2017,"Gross Exports",0.089
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","410","Korea Rep.","KOR",2017,"Gross Exports",6903.712
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","422","Lebanon","LBN",2017,"Gross Exports",1.213
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","430","Liberia","LBR",2017,"Gross Exports",16.306
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","442","Luxemberg","LUX",2017,"Gross Exports",0.002
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","458","Malaysia","MYS",2017,"Gross Exports",48676.006
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","470","Malta","MLT",2017,"Gross Exports",0.687
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","484","Mexico","MEX",2017,"Gross Exports",1361.793
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","490","Asia Othr.ns","OAS",2017,"Gross Exports",289632.769
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","504","Morocco","MAR",2017,"Gross Exports",281.504
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","508","Mozambique","MOZ",2017,"Gross Exports",17.99
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","512","Oman","OMN",2017,"Gross Exports",1.307
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","528","Netherlands","NLD",2017,"Gross Exports",367375.084
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","531","","CUW",2017,"Gross Exports",18727.662
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","533","Aruba","ABW",2017,"Gross Exports",29101.254
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","554","New Zealand","NZL",2017,"Gross Exports",3470.835
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","558","Nicaragua","NIC",2017,"Gross Exports",277.38
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","566","Nigeria","NGA",2017,"Gross Exports",61.246
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","579","Norway,Sb,JM","NOR",2017,"Gross Exports",460.882
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","584","Marshall Is","MHL",2017,"Gross Exports",13.927
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","586","Pakistan","PAK",2017,"Gross Exports",0.058
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","591","Panama","PAN",2017,"Gross Exports",198492.55
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","600","Paraguay","PRY",2017,"Gross Exports",95027.482
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","604","Peru","PER",2017,"Gross Exports",146811.169
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","608","Philippines","PHL",2017,"Gross Exports",20.589
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","616","Poland","POL",2017,"Gross Exports",8914.615
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","620","Portugal","PRT",2017,"Gross Exports",405444.828
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","634","Qatar","QAT",2017,"Gross Exports",5.52
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","662","St.Lucia","LCA",2017,"Gross Exports",444929.064
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","682","Saudi Arabia","SAU",2017,"Gross Exports",0.208
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","686","Senegal","SEN",2017,"Gross Exports",832.788
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","699","India","IND",2017,"Gross Exports",1543405.923
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","702","Singapore","SGP",2017,"Gross Exports",739458.756
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","705","Slovenia","SVN",2017,"Gross Exports",5.472
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","710","South Africa","ZAF",2017,"Gross Exports",46956.921
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","724","Spain","ESP",2017,"Gross Exports",1045668.466
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","740","Suriname","SUR",2017,"Gross Exports",212.134
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","752","Sweden","SWE",2017,"Gross Exports",0.45
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","757","Switz.Liecht","CHE",2017,"Gross Exports",53.934
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","764","Thailand","THA",2017,"Gross Exports",169.022
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","780","Trinidad Tbg","TTO",2017,"Gross Exports",115.29
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","784","Untd Arab Em","ARE",2017,"Gross Exports",75810.467
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","792","Turkey","TUR",2017,"Gross Exports",41401.768
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","804","Ukraine","UKR",2017,"Gross Exports",0.075
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","818","Egypt","EGY",2017,"Gross Exports",4.18
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","826","Untd.Kingdom","GBR",2017,"Gross Exports",15594.484
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","837","Bunkers","BUN",2017,"Gross Exports",2184702.347
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","842","USA,PR,USVI","USA",2017,"Gross Exports",3102594.397
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","858","Uruguay","URY",2017,"Gross Exports",754049.986
"H4","076","BRA","Brazil","27","MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES","862","Venezuela","VEN",2017,"Gross Exports",145.682
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","000","World","WLD",2017,"Gross Exports",3852040.768
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","008","Albania","ALB",2017,"Gross Exports",10.042
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","012","Algeria","DZA",2017,"Gross Exports",3.708
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","024","Angola","AGO",2017,"Gross Exports",63.66
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","031","Azerbaijan","AZE",2017,"Gross Exports",11.013
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","032","Argentina","ARG",2017,"Gross Exports",237258.994
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","036","Australia","AUS",2017,"Gross Exports",1467.138
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","040","Austria","AUT",2017,"Gross Exports",1398.505
"H4","076","BRA","Brazil","28","INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","048","Bahrain","BHR",2017,"Gross Exports",41566.602
